icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,snapshot_time,speed_ms,speed_kmh,speed_anomaly,altitude_diff,altitude_anomaly,is_climbing,is_descending,vertical_rate_abs,vertical_anomaly,lat_bin,lon_bin
ab1644,UAL2250,United States,2026-04-29 13:24:00+00:00,1777469040,-98.2192,29.7789,2727.96,False,152.28,248.81,-6.83,,2857.5,3671.0,False,0,2026-04-29 13:24:01+00:00,152.28,548.208,0,-129.53999999999996,0,0,1,6.83,0,11,7
e8027d,LPE2081,Chile,2026-04-29 13:23:15+00:00,1777468995,-76.3633,-6.5644,502.92,False,72.57,350.2,-3.58,,586.74,,False,0,2026-04-29 13:24:01+00:00,72.57,261.252,0,-83.82,0,0,1,3.58,0,5,9
39de4b,TVF27CR,France,2026-04-29 13:24:00+00:00,1777469041,1.0369,46.5613,11269.98,False,218.89,210.66,-0.33,,11452.86,1000.0,False,0,2026-04-29 13:24:01+00:00,218.89,788.004,0,-182.88000000000102,0,0,1,0.33,0,14,17
39de4a,TVF77CG,France,2026-04-29 13:24:01+00:00,1777469041,11.3233,55.9764,11887.2,False,198.55,35.3,0.0,,11963.4,1000.0,False,0,2026-04-29 13:24:01+00:00,198.55,714.7800000000001,0,-76.19999999999891,0,0,0,0.0,0,15,19
aa9321,UAL97,United States,2026-04-29 13:24:01+00:00,1777469041,-122.2971,37.5885,297.18,False,81.1,299.65,-3.9,,312.42,,False,0,2026-04-29 13:24:01+00:00,81.1,291.96,0,-15.240000000000009,0,0,1,3.9,0,12,5
39de4c,TVF77YP,France,2026-04-29 13:24:00+00:00,1777469040,1.4704,48.07,4076.7,False,186.37,25.86,-5.2,,4221.48,1000.0,False,0,2026-04-29 13:24:01+00:00,186.37,670.932,0,-144.77999999999975,0,0,1,5.2,0,14,18
801642,AXB1089,India,2026-04-29 13:23:56+00:00,1777469040,77.3691,27.31,11582.4,False,212.53,1.39,0.0,,12108.18,,False,0,2026-04-29 13:24:01+00:00,212.53,765.1080000000001,0,-525.7800000000007,0,0,0,0.0,0,11,25
a3b87f,DAL2688,United States,2026-04-29 13:24:00+00:00,1777469040,-80.2571,40.8758,11277.6,False,256.29,116.72,0.0,,11376.66,3615.0,False,0,2026-04-29 13:24:01+00:00,256.29,922.6440000000001,0,-99.05999999999949,0,0,0,0.0,0,13,9
a5953a,TRF559,United States,2026-04-29 13:24:00+00:00,1777469040,-96.6879,33.6936,449.58,False,46.06,159.74,-4.88,,441.96,,False,0,2026-04-29 13:24:01+00:00,46.06,165.816,0,7.6200000000000045,0,0,1,4.88,0,12,7
a73857,N5641X,United States,2026-04-29 13:24:00+00:00,1777469041,-93.3969,44.8067,510.54,False,62.76,345.28,-1.3,,518.16,,False,0,2026-04-29 13:24:01+00:00,62.76,225.936,0,-7.619999999999948,0,0,1,1.3,0,13,8
39de51,TVF21CH,France,2026-04-29 13:24:01+00:00,1777469041,23.0511,37.8646,4183.38,False,198.55,125.3,-7.8,,4343.4,7552.0,False,0,2026-04-29 13:24:01+00:00,198.55,714.7800000000001,0,-160.01999999999953,0,0,1,7.8,0,12,20
39de53,TVF70XK,France,2026-04-29 13:24:01+00:00,1777469041,-8.2332,39.1974,11567.16,False,242.8,39.15,0.0,,11719.56,4453.0,False,0,2026-04-29 13:24:01+00:00,242.8,874.08,0,-152.39999999999964,0,0,0,0.0,0,13,17
39de55,TVF3031,France,2026-04-29 13:24:00+00:00,1777469040,1.064,47.5816,7216.14,False,219.49,27.05,-4.88,,7414.26,1000.0,False,0,2026-04-29 13:24:01+00:00,219.49,790.1640000000001,0,-198.1199999999999,0,0,1,4.88,0,14,17
ab2981,N8180W,United States,2026-04-29 13:23:44+00:00,1777469024,-96.8812,38.3107,1043.94,False,64.91,108.0,0.0,,1021.08,,False,0,2026-04-29 13:24:01+00:00,64.91,233.676,0,22.860000000000014,0,0,0,0.0,0,12,7
801648,IGO403,India,2026-04-29 13:23:33+00:00,1777469013,77.693,30.0595,3710.94,False,118.83,39.2,-5.85,,3878.58,,False,0,2026-04-29 13:24:01+00:00,118.83,427.788,0,-167.63999999999987,0,0,1,5.85,0,11,25
a53eef,UPS2029,United States,2026-04-29 13:24:00+00:00,1777469041,-83.2651,42.8441,9753.6,False,215.56,264.38,0.0,,9715.5,3504.0,False,0,2026-04-29 13:24:01+00:00,215.56,776.0160000000001,0,38.100000000000364,0,0,0,0.0,0,13,9
acdfa6,AAL3175,United States,2026-04-29 13:24:01+00:00,1777469041,-84.7453,31.2663,10972.8,False,219.26,323.59,-0.33,,11430.0,6046.0,False,0,2026-04-29 13:24:01+00:00,219.26,789.336,0,-457.2000000000007,0,0,1,0.33,0,11,9
ac4963,DAL444,United States,2026-04-29 13:24:00+00:00,1777469041,-94.5835,40.5947,9753.6,False,198.18,303.57,0.0,,9753.6,2547.0,False,0,2026-04-29 13:24:01+00:00,198.18,713.4480000000001,0,0.0,0,0,0,0.0,0,13,8
a39bd1,N331ZM,United States,2026-04-29 13:24:00+00:00,1777469040,-112.5187,37.2318,7871.46,False,147.54,83.59,7.15,,8023.86,,False,0,2026-04-29 13:24:01+00:00,147.54,531.144,0,-152.39999999999964,0,1,0,7.15,0,12,6
acdfa3,ASA473,United States,2026-04-29 13:24:00+00:00,1777469040,-97.5245,42.0763,10363.2,False,204.71,294.18,0.0,,10317.48,,False,0,2026-04-29 13:24:01+00:00,204.71,736.956,0,45.720000000001164,0,0,0,0.0,0,13,7
00b22f,SAA041,South Africa,2026-04-29 13:24:00+00:00,1777469041,27.5245,-23.7738,10675.62,False,236.29,182.12,-0.33,,11346.18,,False,0,2026-04-29 13:24:01+00:00,236.29,850.644,0,-670.5599999999995,0,0,1,0.33,0,2,20
a09262,DCM4046,United States,2026-04-29 13:24:01+00:00,1777469041,-86.9678,35.8362,8534.4,False,116.83,250.45,0.0,,8816.34,2167.0,False,0,2026-04-29 13:24:01+00:00,116.83,420.588,0,-281.9400000000005,0,0,0,0.0,0,12,8
ad562a,AVA235,United States,2026-04-29 13:24:00+00:00,1777469041,-84.6426,11.9807,10668.0,False,245.46,122.59,0.0,,11376.66,,False,0,2026-04-29 13:24:01+00:00,245.46,883.6560000000001,0,-708.6599999999999,0,0,0,0.0,0,8,9
801623,AXB1541,India,2026-04-29 13:24:00+00:00,1777469040,77.8245,13.5917,6141.72,False,159.04,8.18,5.85,,6423.66,,False,0,2026-04-29 13:24:01+00:00,159.04,572.544,0,-281.9399999999996,0,1,0,5.85,0,8,25
a2cbb5,N28AU,United States,2026-04-29 13:24:01+00:00,1777469041,-88.4352,39.9792,1219.2,False,57.85,226.08,0.65,,1165.86,3466.0,False,0,2026-04-29 13:24:01+00:00,57.85,208.26000000000002,0,53.340000000000146,0,1,0,0.65,0,13,8
801621,IGO6549,India,2026-04-29 13:22:52+00:00,1777468996,72.8518,18.7305,4206.24,False,183.55,162.89,11.7,,4396.74,,False,0,2026-04-29 13:24:01+00:00,183.55,660.7800000000001,0,-190.5,0,1,0,11.7,0,9,25
aaf665,WAL253,United States,2026-04-29 13:24:00+00:00,1777469040,-81.4002,24.7012,7612.38,False,212.08,57.58,-0.33,,7993.38,,False,0,2026-04-29 13:24:01+00:00,212.08,763.488,0,-381.0,0,0,1,0.33,0,10,9
ad5621,ALFT,United States,2026-04-29 13:24:01+00:00,1777469041,-122.6919,47.5108,266.7,False,67.55,247.15,0.0,,335.28,,False,0,2026-04-29 13:24:01+00:00,67.55,243.18,0,-68.57999999999998,0,0,0,0.0,0,14,5
ad5623,AAL2294,United States,2026-04-29 13:23:58+00:00,1777469038,-85.6184,27.6739,9448.8,False,259.8,108.47,0.0,,9921.24,,False,0,2026-04-29 13:24:01+00:00,259.8,935.2800000000001,0,-472.4400000000005,0,0,0,0.0,0,11,9
801626,AXB1168,India,2026-04-29 13:24:00+00:00,1777469041,77.0854,13.5463,6774.18,False,158.54,336.68,-2.93,,7124.7,,False,0,2026-04-29 13:24:01+00:00,158.54,570.744,0,-350.5199999999995,0,0,1,2.93,0,8,25
abacc4,N851TM,United States,2026-04-29 13:24:00+00:00,1777469040,-83.5347,35.7349,3657.6,False,210.2,84.95,0.0,,3718.56,,False,0,2026-04-29 13:24:01+00:00,210.2,756.72,0,-60.960000000000036,0,0,0,0.0,0,12,9
acdfab,DAL1624,United States,2026-04-29 13:24:01+00:00,1777469041,-84.1824,33.6495,1409.7,False,83.34,270.0,-5.2,,1440.18,1625.0,False,0,2026-04-29 13:24:01+00:00,83.34,300.024,0,-30.480000000000018,0,0,1,5.2,0,12,9
801629,IGO8RC,India,2026-04-29 13:23:57+00:00,1777469039,78.3887,11.9197,4572.0,False,124.28,56.31,-0.33,,4739.64,,False,0,2026-04-29 13:24:01+00:00,124.28,447.408,0,-167.64000000000033,0,0,1,0.33,0,8,25
4b408d,HBYLP,Switzerland,2026-04-29 13:24:00+00:00,1777469040,9.5695,47.3148,1249.68,False,39.67,357.03,-0.33,,1325.88,7000.0,False,0,2026-04-29 13:24:01+00:00,39.67,142.812,0,-76.20000000000005,0,0,1,0.33,0,14,18
39de46,TVF42VD,France,2026-04-29 13:24:01+00:00,1777469041,12.4866,46.8728,11277.6,False,250.31,116.35,0.0,,11391.9,5573.0,False,0,2026-04-29 13:24:01+00:00,250.31,901.116,0,-114.29999999999927,0,0,0,0.0,0,14,19
39de45,TVF49MD,France,2026-04-29 13:24:00+00:00,1777469040,29.647,32.9057,11277.6,False,259.2,137.25,0.0,,11567.16,1615.0,False,0,2026-04-29 13:24:01+00:00,259.2,933.12,0,-289.5599999999995,0,0,0,0.0,0,12,20
407a05,EZY78VB,United Kingdom,2026-04-29 13:24:01+00:00,1777469041,-5.848,40.9222,11590.02,False,245.53,38.79,-0.33,,11727.18,6265.0,False,0,2026-04-29 13:24:01+00:00,245.53,883.908,0,-137.15999999999985,0,0,1,0.33,0,13,17
a4b234,WIS900,United States,2026-04-29 13:21:42+00:00,1777468902,-88.5956,44.0033,426.72,False,66.38,162.41,-6.5,,419.1,,False,0,2026-04-29 13:24:01+00:00,66.38,238.968,0,7.6200000000000045,0,0,1,6.5,0,13,8
39de49,TVF84NM,France,2026-04-29 13:24:00+00:00,1777469040,6.9393,47.8914,11277.6,False,246.09,110.18,0.0,,11437.62,7552.0,False,0,2026-04-29 13:24:01+00:00,246.09,885.924,0,-160.02000000000044,0,0,0,0.0,0,14,18
ad694c,SWA1550,United States,2026-04-29 13:24:01+00:00,1777469041,-86.8541,41.7641,7002.78,False,228.43,89.23,3.58,,6964.68,6261.0,False,0,2026-04-29 13:24:01+00:00,228.43,822.3480000000001,0,38.099999999999454,0,1,0,3.58,0,13,8
ae1fac,BELLS45,United States,2026-04-29 13:22:08+00:00,1777468929,-85.5487,31.233,274.32,False,42.83,245.9,0.33,,289.56,,False,0,2026-04-29 13:24:01+00:00,42.83,154.188,0,-15.240000000000009,0,1,0,0.33,0,11,9
39de40,TVF8939,France,2026-04-29 13:24:00+00:00,1777469041,5.7848,45.3509,11574.78,False,217.36,327.66,-0.33,,11757.66,1000.0,False,0,2026-04-29 13:24:01+00:00,217.36,782.4960000000001,0,-182.8799999999992,0,0,1,0.33,0,14,18
a2355d,SKW3925,United States,2026-04-29 13:23:51+00:00,1777469032,-87.8967,42.9721,655.32,False,87.49,324.81,5.53,,617.22,,False,0,2026-04-29 13:24:01+00:00,87.49,314.964,0,38.10000000000002,0,1,0,5.53,0,13,8
39de41,TVF87YR,France,2026-04-29 13:24:00+00:00,1777469041,7.4217,45.9965,10980.42,False,212.0,305.62,0.33,,11170.92,1000.0,False,0,2026-04-29 13:24:01+00:00,212.0,763.2,0,-190.5,0,1,0,0.33,0,14,18
ae1fb9,MORPH82,United States,2026-04-29 13:24:00+00:00,1777469041,-86.0267,31.7076,883.92,False,58.93,196.22,-0.33,,906.78,,False,0,2026-04-29 13:24:01+00:00,58.93,212.148,0,-22.860000000000014,0,0,1,0.33,0,11,8
39de44,TVF38CS,France,2026-04-29 13:24:01+00:00,1777469041,-0.9636,44.0565,11277.6,False,208.6,214.04,0.0,,11430.0,7652.0,False,0,2026-04-29 13:24:01+00:00,208.6,750.96,0,-152.39999999999964,0,0,0,0.0,0,13,17
80166d,AXB2717,India,2026-04-29 13:24:00+00:00,1777469040,85.0439,20.7866,7787.64,False,188.57,321.54,5.85,,8145.78,1465.0,False,0,2026-04-29 13:24:01+00:00,188.57,678.852,0,-358.1399999999994,0,1,0,5.85,0,10,26
ac498d,PCM8688,United States,2026-04-29 13:24:01+00:00,1777469041,-117.9392,34.0547,1790.7,False,83.51,290.56,0.0,,1828.8,,False,0,2026-04-29 13:24:01+00:00,83.51,300.636,0,-38.09999999999991,0,0,0,0.0,0,12,5
ac498c,FDX5313,United States,2026-04-29 13:21:36+00:00,1777468896,-102.0323,48.7872,9144.0,False,227.07,316.47,0.0,,8976.36,1605.0,False,0,2026-04-29 13:24:01+00:00,227.07,817.452,0,167.63999999999942,0,0,0,0.0,0,14,7
adeca5,AAL415,United States,2026-04-29 13:24:01+00:00,1777469041,-95.9511,33.0469,6088.38,False,221.4,84.0,3.58,,6324.6,,False,0,2026-04-29 13:24:01+00:00,221.4,797.0400000000001,0,-236.22000000000025,0,1,0,3.58,0,12,7
511188,MBU8TN,Estonia,2026-04-29 13:24:00+00:00,1777469040,-1.6337,46.0779,10972.8,False,250.23,42.08,0.0,,11109.96,1000.0,False,0,2026-04-29 13:24:01+00:00,250.23,900.828,0,-137.15999999999985,0,0,0,0.0,0,14,17
e48d62,N,Brazil,2026-04-29 13:24:00+00:00,1777469040,-39.8149,-6.7363,13106.4,False,217.65,206.08,0.0,,13868.4,3452.0,False,0,2026-04-29 13:24:01+00:00,217.65,783.5400000000001,0,-762.0,1,0,0,0.0,0,5,13
511189,CFG433,Estonia,2026-04-29 13:24:01+00:00,1777469041,22.485,38.3336,10980.42,False,217.36,320.28,-0.65,,11209.02,2070.0,False,0,2026-04-29 13:24:01+00:00,217.36,782.4960000000001,0,-228.60000000000036,0,0,1,0.65,0,12,20
470beb,HAENJ,Hungary,2026-04-29 13:22:07+00:00,1777468935,21.4119,46.9433,883.92,False,36.26,31.66,0.33,,960.12,7035.0,False,0,2026-04-29 13:24:01+00:00,36.26,130.536,0,-76.20000000000005,0,1,0,0.33,0,14,20
4acb04,NSZ43E,Sweden,2026-04-29 13:24:01+00:00,1777469041,20.8651,64.6661,7917.18,False,170.17,18.33,-10.73,,7894.32,1000.0,False,0,2026-04-29 13:24:01+00:00,170.17,612.612,0,22.860000000000582,0,0,1,10.73,0,17,20
adffbe,JUMP22,United States,2026-04-29 13:24:00+00:00,1777469040,-99.1078,29.3636,2560.32,False,178.36,86.36,-8.78,,2674.62,5231.0,False,0,2026-04-29 13:24:01+00:00,178.36,642.0960000000001,0,-114.29999999999973,0,0,1,8.78,0,11,7
4bc8c9,PGT539T,Turkey,2026-04-29 13:24:01+00:00,1777469041,16.408,48.2151,10980.42,False,205.61,307.99,0.0,,10988.04,3267.0,False,0,2026-04-29 13:24:01+00:00,205.61,740.196,0,-7.6200000000008,0,0,0,0.0,0,14,19
e80252,LPE2262,Chile,2026-04-29 13:24:01+00:00,1777469041,-76.7088,-7.8013,9829.8,False,231.46,192.06,12.68,,10492.74,,False,0,2026-04-29 13:24:01+00:00,231.46,833.2560000000001,0,-662.9400000000005,0,1,0,12.68,0,5,9
4bc8c6,PGT91N,Turkey,2026-04-29 13:24:00+00:00,1777469040,-1.9258,53.4701,3406.14,False,125.21,98.03,15.61,,3573.78,3460.0,False,0,2026-04-29 13:24:01+00:00,125.21,450.756,0,-167.64000000000033,0,1,0,15.61,0,15,17
a4757f,N387CB,United States,2026-04-29 13:24:01+00:00,1777469041,-96.7593,32.7728,731.52,False,90.58,315.23,-3.9,,708.66,6217.0,False,0,2026-04-29 13:24:01+00:00,90.58,326.088,0,22.860000000000014,0,0,1,3.9,0,12,7
4bc8c3,PGT88X,Turkey,2026-04-29 13:24:01+00:00,1777469041,24.7731,43.2852,10660.38,False,253.98,136.31,0.0,,10751.82,7640.0,False,0,2026-04-29 13:24:01+00:00,253.98,914.328,0,-91.44000000000051,0,0,0,0.0,0,13,20
a53eb2,SCU50,United States,2026-04-29 13:23:45+00:00,1777469025,-96.5975,35.9212,1318.26,False,62.84,92.82,0.33,,1318.26,,False,0,2026-04-29 13:24:01+00:00,62.84,226.22400000000002,0,0.0,0,1,0,0.33,0,12,7
4bc8c1,PGT32FU,Turkey,2026-04-29 13:24:01+00:00,1777469041,28.1009,41.6542,10485.12,False,197.27,292.22,3.58,,10622.28,2354.0,False,0,2026-04-29 13:24:01+00:00,197.27,710.172,0,-137.15999999999985,0,1,0,3.58,0,13,20
80167d,AXB846,India,2026-04-29 13:24:00+00:00,1777469041,74.7724,14.4013,9311.64,False,236.26,175.75,-14.31,,9860.28,,False,0,2026-04-29 13:24:01+00:00,236.26,850.536,0,-548.6400000000012,0,0,1,14.31,0,9,25
4bc8d0,PGT52DE,Turkey,2026-04-29 13:24:00+00:00,1777469041,-2.5714,40.898,6949.44,False,218.36,70.46,5.53,,7117.08,1445.0,False,0,2026-04-29 13:24:01+00:00,218.36,786.0960000000001,0,-167.64000000000033,0,1,0,5.53,0,13,17
80167b,AIC6LV,India,2026-04-29 13:24:00+00:00,1777469040,76.02,27.7751,5905.5,False,176.74,41.58,-3.25,,6118.86,,False,0,2026-04-29 13:24:01+00:00,176.74,636.264,0,-213.35999999999967,0,0,1,3.25,0,11,25
adffc4,JUMP64,United States,2026-04-29 13:24:01+00:00,1777469041,-98.6015,29.2801,800.1,False,164.13,245.36,5.53,,792.48,4552.0,False,0,2026-04-29 13:24:01+00:00,164.13,590.868,0,7.6200000000000045,0,1,0,5.53,0,11,7
ae1fd0,MORPH12,United States,2026-04-29 13:24:00+00:00,1777469040,-85.5803,31.0368,571.5,False,51.6,110.42,-0.33,,,,False,0,2026-04-29 13:24:01+00:00,51.6,185.76000000000002,0,,0,0,1,0.33,0,11,9
abf008,SWA1895,United States,2026-04-29 13:23:58+00:00,1777469038,-107.8949,39.1391,11582.4,False,198.96,245.89,0.0,,11689.08,7451.0,False,0,2026-04-29 13:24:01+00:00,198.96,716.2560000000001,0,-106.68000000000029,0,0,0,0.0,0,13,6
511171,MBU3WL,Estonia,2026-04-29 13:24:00+00:00,1777469040,-4.3408,39.1068,11277.6,False,200.07,225.0,0.33,,11475.72,3724.0,False,0,2026-04-29 13:24:01+00:00,200.07,720.252,0,-198.11999999999898,0,1,0,0.33,0,13,17
070895,ASNA680,Senegal,2026-04-29 13:23:59+00:00,1777469040,-17.1036,14.5259,762.0,False,95.41,274.02,0.0,,815.34,,False,0,2026-04-29 13:24:01+00:00,95.41,343.476,0,-53.34000000000003,0,0,0,0.0,0,9,16
adffc8,JUMP96,United States,2026-04-29 13:24:00+00:00,1777469040,-99.6096,29.3308,3390.9,False,215.45,86.44,2.6,,3550.92,4537.0,False,0,2026-04-29 13:24:01+00:00,215.45,775.62,0,-160.01999999999998,0,1,0,2.6,0,11,7
adffad,JUMP68,United States,2026-04-29 13:24:00+00:00,1777469040,-98.8878,29.4804,1318.26,False,171.11,53.68,-6.18,,1341.12,4666.0,False,0,2026-04-29 13:24:01+00:00,171.11,615.9960000000001,0,-22.8599999999999,0,0,1,6.18,0,11,7
a950eb,N7LW,United States,2026-04-29 13:24:00+00:00,1777469041,-97.298,32.8885,723.9,False,63.77,349.78,-2.6,,708.66,,False,0,2026-04-29 13:24:01+00:00,63.77,229.572,0,15.240000000000009,0,0,1,2.6,0,12,7
ae1fcc,MORPH15,United States,2026-04-29 13:23:54+00:00,1777469039,-85.5311,30.8678,899.16,False,48.46,3.65,2.6,,937.26,,False,0,2026-04-29 13:24:01+00:00,48.46,174.45600000000002,0,-38.10000000000002,0,1,0,2.6,0,11,9
ad563d,TYSON57,United States,2026-04-29 13:24:01+00:00,1777469041,-103.4946,31.0944,11285.22,False,273.01,107.55,0.0,,11780.52,2606.0,False,0,2026-04-29 13:24:01+00:00,273.01,982.836,0,-495.3000000000011,0,0,0,0.0,0,11,7
801698,AXB937,India,2026-04-29 13:23:38+00:00,1777469018,84.3234,18.0717,11590.02,False,214.49,266.15,0.0,,,,False,0,2026-04-29 13:24:01+00:00,214.49,772.1640000000001,0,,0,0,0,0.0,0,9,26
801699,AXB1671,India,2026-04-29 13:23:57+00:00,1777469038,76.3714,28.0057,2430.78,False,136.08,43.77,0.0,,2446.02,,False,0,2026-04-29 13:24:01+00:00,136.08,489.88800000000003,0,-15.239999999999782,0,0,0,0.0,0,11,25
4bc8d5,PGT61V,Turkey,2026-04-29 13:23:59+00:00,1777469040,22.7576,44.9421,10675.62,False,257.85,139.13,-0.33,,10721.34,1470.0,False,0,2026-04-29 13:24:01+00:00,257.85,928.2600000000001,0,-45.719999999999345,0,0,1,0.33,0,13,20
a4d838,DAL185,United States,2026-04-29 13:24:01+00:00,1777469041,4.9036,47.3149,10363.2,False,220.58,311.12,0.0,,10546.08,5705.0,False,0,2026-04-29 13:24:01+00:00,220.58,794.0880000000001,0,-182.8799999999992,0,0,0,0.0,0,14,18
80164b,IGO1169,India,2026-04-29 13:22:23+00:00,1777468958,76.8241,26.8564,10126.98,False,252.76,177.9,0.65,,10568.94,,False,0,2026-04-29 13:24:01+00:00,252.76,909.936,0,-441.96000000000095,0,1,0,0.65,0,11,25
adfff8,BULLY70,United States,2026-04-29 13:24:00+00:00,1777469041,-100.1046,29.9608,7010.4,False,184.67,338.94,0.33,,7368.54,4671.0,False,0,2026-04-29 13:24:01+00:00,184.67,664.812,0,-358.1400000000003,0,1,0,0.33,0,11,7
e8025f,LPE2429,Chile,2026-04-29 13:24:00+00:00,1777469040,-55.8548,-20.5713,10972.8,False,214.57,292.26,0.0,,11673.84,,False,0,2026-04-29 13:24:01+00:00,214.57,772.452,0,-701.0400000000009,0,0,0,0.0,0,3,12
4031ce,GBSLT,United Kingdom,2026-04-29 13:24:00+00:00,1777469040,-3.5615,56.5168,883.92,False,51.53,301.94,0.65,,1066.8,7401.0,False,0,2026-04-29 13:24:01+00:00,51.53,185.508,0,-182.88,0,1,0,0.65,0,15,17
80164f,AIC4AP,India,2026-04-29 13:24:00+00:00,1777469040,87.7511,25.9232,10972.8,False,190.97,260.39,0.0,,11498.58,2614.0,False,0,2026-04-29 13:24:01+00:00,190.97,687.492,0,-525.7800000000007,0,0,0,0.0,0,10,26
ac101f,SWA939,United States,2026-04-29 13:24:00+00:00,1777469040,-84.2197,34.5521,11582.4,False,225.9,191.03,0.0,,11971.02,4104.0,False,0,2026-04-29 13:24:01+00:00,225.9,813.24,0,-388.6200000000008,0,0,0,0.0,0,12,9
a35592,JBU1822,United States,2026-04-29 13:24:01+00:00,1777469041,-80.4673,26.0675,1402.08,False,115.24,90.51,-3.25,,1463.04,4021.0,False,0,2026-04-29 13:24:01+00:00,115.24,414.864,0,-60.960000000000036,0,0,1,3.25,0,10,9
80164c,IGO5041,India,2026-04-29 13:24:00+00:00,1777469040,88.2841,26.0167,11277.6,False,261.82,79.24,-0.33,,11818.62,527.0,False,0,2026-04-29 13:24:01+00:00,261.82,942.552,0,-541.0200000000004,0,0,1,0.33,0,10,27
ad5679,DAL1363,United States,2026-04-29 13:24:00+00:00,1777469040,-84.581,33.712,2133.6,False,132.71,344.02,12.03,,2179.32,2211.0,False,0,2026-04-29 13:24:01+00:00,132.71,477.75600000000003,0,-45.720000000000255,0,1,0,12.03,0,12,9
471efb,WZZ337,Hungary,2026-04-29 13:24:01+00:00,1777469041,23.8992,40.0998,10363.2,False,212.63,302.65,0.0,,10553.7,7215.0,False,0,2026-04-29 13:24:01+00:00,212.63,765.468,0,-190.5,0,0,0,0.0,0,13,20
acdffc,DAL2674,United States,2026-04-29 13:24:00+00:00,1777469040,-113.7452,37.4506,8839.2,False,231.92,32.32,0.0,,8999.22,1066.0,False,0,2026-04-29 13:24:01+00:00,231.92,834.9119999999999,0,-160.01999999999862,0,0,0,0.0,0,12,6
471eff,WMT1HA,Hungary,2026-04-29 13:24:00+00:00,1777469040,16.8582,46.4629,10668.0,False,249.4,161.98,0.0,,10721.34,5141.0,False,0,2026-04-29 13:24:01+00:00,249.4,897.84,0,-53.340000000000146,0,0,0,0.0,0,14,19
471efd,WMT3DY,Hungary,2026-04-29 13:24:00+00:00,1777469041,15.2778,41.0987,10378.44,False,222.19,276.65,0.0,,10599.42,6044.0,False,0,2026-04-29 13:24:01+00:00,222.19,799.884,0,-220.97999999999956,0,0,0,0.0,0,13,19
e80277,LPE2273,Chile,2026-04-29 13:20:06+00:00,1777468806,-77.7154,-10.8008,7162.8,False,212.6,154.18,-11.7,,7970.52,,False,0,2026-04-29 13:24:01+00:00,212.6,765.36,0,-807.7200000000003,0,0,1,11.7,0,5,9
a963ea,N704FC,United States,2026-04-29 13:24:01+00:00,1777469041,-79.7354,35.5591,7650.48,False,225.56,68.88,10.08,,7879.08,1715.0,False,0,2026-04-29 13:24:01+00:00,225.56,812.0160000000001,0,-228.60000000000036,0,1,0,10.08,0,12,9
e80273,LPE2290,Chile,2026-04-29 13:24:01+00:00,1777469041,-77.9924,-9.375,10668.0,False,236.64,167.44,0.0,,11376.66,,False,0,2026-04-29 13:24:01+00:00,236.64,851.904,0,-708.6599999999999,0,0,0,0.0,0,5,9
00b230,SAA063,South Africa,2026-04-29 13:22:54+00:00,1777468975,28.2419,-26.1847,1714.5,False,70.88,15.15,-3.25,,1844.04,,False,0,2026-04-29 13:24:01+00:00,70.88,255.16799999999998,0,-129.53999999999996,0,0,1,3.25,0,2,20
a3b85b,MVK35,United States,2026-04-29 13:24:00+00:00,1777469040,-93.6427,44.1137,1478.28,False,67.22,125.03,0.0,,1447.8,,False,0,2026-04-29 13:24:01+00:00,67.22,241.992,0,30.480000000000018,0,0,0,0.0,0,13,8
ad3006,EJA949,United States,2026-04-29 13:24:00+00:00,1777469040,-82.951,27.1568,10500.36,False,206.22,348.63,5.2,,11010.9,264.0,False,0,2026-04-29 13:24:01+00:00,206.22,742.392,0,-510.53999999999905,0,1,0,5.2,0,11,9
51118a,MBU6238,Estonia,2026-04-29 13:24:00+00:00,1777469040,18.6424,42.8133,11277.6,False,240.91,154.31,0.0,,11437.62,4517.0,False,0,2026-04-29 13:24:01+00:00,240.91,867.276,0,-160.02000000000044,0,0,0,0.0,0,13,19
511195,MBU6KR,Estonia,2026-04-29 13:24:01+00:00,1777469041,-7.6523,39.066,10965.18,False,244.68,18.89,-0.33,,11102.34,5207.0,False,0,2026-04-29 13:24:01+00:00,244.68,880.8480000000001,0,-137.15999999999985,0,0,1,0.33,0,13,17
8a02a5,LNI352,Indonesia,2026-04-29 13:19:12+00:00,1777468752,101.2493,-2.5556,10462.26,False,244.47,314.32,-5.2,,11216.64,,False,0,2026-04-29 13:24:01+00:00,244.47,880.092,0,-754.3799999999992,0,0,1,5.2,0,6,28
a5f826,N484HB,United States,2026-04-29 13:24:00+00:00,1777469041,-80.098,26.2045,1584.96,False,142.4,290.07,5.2,,1661.16,,False,0,2026-04-29 13:24:01+00:00,142.4,512.64,0,-76.20000000000005,0,1,0,5.2,0,10,9
a3689e,DAL398,United States,2026-04-29 13:24:01+00:00,1777469041,-103.0117,40.0818,8481.06,False,248.92,76.25,2.28,,8542.02,1457.0,False,0,2026-04-29 13:24:01+00:00,248.92,896.112,0,-60.960000000000946,0,1,0,2.28,0,13,7
3442c2,ANE91WJ,Spain,2026-04-29 13:23:37+00:00,1777469017,-3.2477,35.8816,4175.76,False,114.41,348.59,3.25,,4305.3,,False,0,2026-04-29 13:24:01+00:00,114.41,411.876,0,-129.53999999999996,0,1,0,3.25,0,12,17
